Unix Timestamp,Date,Time,Distance (cm),Confidence (%),Yaw (deg),Latitude,Longitude
1705366437001,01/16/24,0:53:57,7240,100,119.07,19.6403876,-156.0141054
1705366437635,01/16/24,0:53:57,7253,100,118.78,19.6403856,-156.0141014
1705366438214,01/16/24,0:53:58,7263,100,120.81,19.6403814,-156.014093
1705366438772,01/16/24,0:53:58,7265,100,120.62,19.6403767,-156.0140849
1705366439349,01/16/24,0:53:59,7266,100,120.55,19.640372,-156.0140767
1705366439905,01/16/24,0:53:59,7265,100,121.8,19.6403695,-156.0140726
1705366440500,01/16/24,0:54:00,7269,100,122.75,19.6403648,-156.0140647
1705366441139,01/16/24,0:54:01,7269,100,124.84,19.6403602,-156.0140562
1705366441731,01/16/24,0:54:01,7271,100,123.86,19.6403549,-156.0140484
1705366442314,01/16/24,0:54:02,7283,100,121.29,19.6403496,-156.0140406
1705366442874,01/16/24,0:54:02,7286,100,119.05,19.640347,-156.0140367
1705366443434,01/16/24,0:54:03,7291,100,119.27,19.6403423,-156.0140286
1705366444008,01/16/24,0:54:04,7293,100,119.99,19.6403377,-156.0140205
1705366444578,01/16/24,0:54:04,7297,100,120.2,19.6403358,-156.0140166
1705366445161,01/16/24,0:54:05,7296,100,118.8,19.640331,-156.0140088
1705366445795,01/16/24,0:54:05,7289,100,117.29,19.6403261,-156.0139996
1705366446394,01/16/24,0:54:06,7292,100,115.61,19.6403217,-156.0139903
1705366447103,01/16/24,0:54:07,7294,100,116.29,19.6403176,-156.0139809
1705366447682,01/16/24,0:54:07,7297,100,119.21,19.6403137,-156.0139715
1705366448270,01/16/24,0:54:08,7297,100,116.93,19.6403114,-156.0139676
1705366448906,01/16/24,0:54:08,7297,100,115.94,19.6403077,-156.0139593
1705366449493,01/16/24,0:54:09,7297,100,117.71,19.640304,-156.0139502
1705366450119,01/16/24,0:54:10,7297,100,119.12,19.6403003,-156.0139413
1705366450723,01/16/24,0:54:10,7301,100,117.53,19.6402962,-156.0139332
1705366451331,01/16/24,0:54:11,7301,100,117.16,19.6402917,-156.0139249
1705366453072,01/16/24,0:54:13,7304,100,119.63,19.6402807,-156.0139048
1705366454234,01/16/24,0:54:14,7306,100,122.87,19.640274,-156.0138921
1705366454830,01/16/24,0:54:14,7304,100,122.29,19.6402699,-156.0138835
1705366455463,01/16/24,0:54:15,7302,100,119.63,19.6402648,-156.0138758
1705366456037,01/16/24,0:54:16,7308,100,120.34,19.6402602,-156.0138686
1705366456739,01/16/24,0:54:16,7311,100,118.91,19.6402554,-156.0138609
1705366460294,01/16/24,0:54:20,7309,100,118.55,19.6402324,-156.0138133
1705366460883,01/16/24,0:54:20,7311,100,120.04,19.6402301,-156.0138092
1705366461485,01/16/24,0:54:21,7313,100,119.51,19.6402255,-156.0138009
1705366462085,01/16/24,0:54:22,7314,100,119.21,19.6402216,-156.0137921
1705366462677,01/16/24,0:54:22,7319,100,120.34,19.6402168,-156.0137837
1705366463281,01/16/24,0:54:23,7324,100,120.82,19.6402151,-156.0137798
1705366463842,01/16/24,0:54:23,7317,100,119.78,19.6402105,-156.0137717
1705366464444,01/16/24,0:54:24,7313,100,121.31,19.6402055,-156.0137641
1705366465616,01/16/24,0:54:25,7320,100,121.34,19.6401992,-156.0137512
1705366466240,01/16/24,0:54:26,7320,100,119.99,19.640194,-156.0137436
1705366466839,01/16/24,0:54:26,7316,100,125.91,19.6401899,-156.0137349
1705366467691,01/16/24,0:54:27,7321,100,128.06,19.6401856,-156.013727
1705366468306,01/16/24,0:54:28,7323,100,125.23,19.6401775,-156.0137154
1705366468921,01/16/24,0:54:28,7326,100,122.89,19.6401748,-156.0137117
1705366469510,01/16/24,0:54:29,7331,100,122.52,19.6401698,-156.0137026
1705366470077,01/16/24,0:54:30,7331,100,122.23,19.6401651,-156.0136941
1705366471223,01/16/24,0:54:31,7323,100,122.83,19.6401579,-156.0136813
1705366471816,01/16/24,0:54:31,7320,100,120.84,19.6401532,-156.0136733
1705366472397,01/16/24,0:54:32,7321,100,122.18,19.6401486,-156.013665
1705366473689,01/16/24,0:54:33,7309,100,119.3,19.6401387,-156.0136488
1705366474312,01/16/24,0:54:34,7307,100,119.94,19.6401337,-156.0136404
1705366474876,01/16/24,0:54:34,7319,100,121.21,19.6401322,-156.0136363
1705366475464,01/16/24,0:54:35,7323,100,119.96,19.6401279,-156.0136281
1705366476026,01/16/24,0:54:36,7323,100,120.13,19.6401229,-156.0136196
1705366476614,01/16/24,0:54:36,7323,100,120.5,19.6401173,-156.0136114
1705366477212,01/16/24,0:54:37,7330,100,120.9,19.6401146,-156.0136072
1705366477791,01/16/24,0:54:37,7330,100,120.22,19.6401116,-156.0136008
1705366478399,01/16/24,0:54:38,7323,100,121.09,19.6401101,-156.0135968
1705366478987,01/16/24,0:54:38,7323,100,118.2,19.6401079,-156.0135919
1705366479607,01/16/24,0:54:39,7327,100,119.28,19.6401041,-156.0135846
1705366480194,01/16/24,0:54:40,7325,100,118.12,19.6401024,-156.0135802
1705366480752,01/16/24,0:54:40,7338,100,118.19,19.6400987,-156.0135711
1705366481324,01/16/24,0:54:41,7330,100,116.76,19.6400945,-156.0135633
1705366481950,01/16/24,0:54:41,7327,100,114.71,19.6400924,-156.0135593
1705366482518,01/16/24,0:54:42,7330,100,115.12,19.6400884,-156.0135511
1705366483158,01/16/24,0:54:43,7322,100,116.66,19.6400849,-156.0135427
1705366483720,01/16/24,0:54:43,7321,100,117.6,19.6400811,-156.0135334
1705366484282,01/16/24,0:54:44,7306,100,117.22,19.6400773,-156.0135248
1705366484870,01/16/24,0:54:44,7306,100,114.78,19.6400754,-156.0135202
1705366485448,01/16/24,0:54:45,7312,100,114.78,19.6400713,-156.0135116
1705366486053,01/16/24,0:54:46,7306,100,118.73,19.6400682,-156.0135032
1705366486649,01/16/24,0:54:46,7302,100,116.95,19.6400637,-156.0134953
1705366487231,01/16/24,0:54:47,7296,100,116.86,19.6400614,-156.0134917
1705366487855,01/16/24,0:54:47,7306,100,120.37,19.6400565,-156.0134829
1705366488414,01/16/24,0:54:48,7306,100,119.14,19.640052,-156.0134739
1705366488989,01/16/24,0:54:48,7300,100,117.44,19.6400474,-156.0134649
1705366489625,01/16/24,0:54:49,7301,100,118.11,19.6400429,-156.0134563
1705366490196,01/16/24,0:54:50,7306,100,119.93,19.6400409,-156.013452
1705366490784,01/16/24,0:54:50,7308,100,119.31,19.6400364,-156.0134441
1705366491433,01/16/24,0:54:51,7309,100,120.39,19.6400313,-156.0134359
1705366492002,01/16/24,0:54:52,7304,100,122.21,19.6400272,-156.0134277
1705366492622,01/16/24,0:54:52,7303,100,121.75,19.640023,-156.0134196
1705366493207,01/16/24,0:54:53,7303,100,120.37,19.6400211,-156.0134155
1705366493789,01/16/24,0:54:53,7303,100,123.81,19.6400183,-156.013408
1705366494366,01/16/24,0:54:54,7300,100,125.3,19.6400137,-156.0134001
1705366494988,01/16/24,0:54:54,7317,100,126.32,19.6400092,-156.0133919
1705366495595,01/16/24,0:54:55,7311,100,128.16,19.6400038,-156.0133839
1705366496190,01/16/24,0:54:56,7304,100,124.94,19.6400005,-156.0133798
1705366496776,01/16/24,0:54:56,7303,100,122.24,19.6399945,-156.0133724
1705366497390,01/16/24,0:54:57,7293,100,121.0,19.6399892,-156.0133641
1705366497983,01/16/24,0:54:57,7287,100,119.24,19.6399838,-156.0133559
1705366498574,01/16/24,0:54:58,7269,100,118.5,19.6399789,-156.0133477
1705366499193,01/16/24,0:54:59,7262,100,118.89,19.6399767,-156.0133435
1705366499774,01/16/24,0:54:59,7259,100,119.58,19.6399727,-156.0133347
1705366500462,01/16/24,0:55:00,7254,100,118.22,19.6399682,-156.0133262
1705366503452,01/16/24,0:55:03,7245,100,117.86,19.6399489,-156.0132883
1705366505246,01/16/24,0:55:05,7254,100,118.22,19.6399402,-156.0132658
1705366505865,01/16/24,0:55:05,7256,100,121.35,19.6399363,-156.0132568
1705366506466,01/16/24,0:55:06,7258,100,120.77,19.6399317,-156.0132487
1705366507163,01/16/24,0:55:07,7261,100,120.71,19.6399267,-156.0132409
1705366507787,01/16/24,0:55:07,7271,100,121.16,19.6399227,-156.0132325
1705366508407,01/16/24,0:55:08,7265,100,118.82,19.6399188,-156.013224
1705366509020,01/16/24,0:55:09,7263,100,119.42,19.6399141,-156.0132158
1705366509626,01/16/24,0:55:09,7261,100,121.1,19.6399097,-156.0132077
1705366510243,01/16/24,0:55:10,7251,100,118.85,19.6399046,-156.0131996
1705366510800,01/16/24,0:55:10,7243,100,118.16,19.6399022,-156.0131957
1705366511428,01/16/24,0:55:11,7226,100,119.54,19.6398977,-156.0131871
1705366512001,01/16/24,0:55:12,7228,100,119.86,19.6398932,-156.0131786
1705366512572,01/16/24,0:55:12,7229,100,117.64,19.6398891,-156.0131706
1705366513201,01/16/24,0:55:13,7228,100,116.65,19.6398865,-156.0131666
1705366513780,01/16/24,0:55:13,7232,100,119.2,19.6398828,-156.0131584
1705366514349,01/16/24,0:55:14,7235,100,120.67,19.6398785,-156.0131499
1705366514990,01/16/24,0:55:14,7241,100,119.43,19.6398739,-156.0131415
1705366515574,01/16/24,0:55:15,7238,100,118.71,19.6398694,-156.0131329
1705366516162,01/16/24,0:55:16,7225,100,119.2,19.639867,-156.0131285
1705366517912,01/16/24,0:55:17,7214,100,122.0,19.6398545,-156.0131037
1705366518481,01/16/24,0:55:18,7212,100,123.18,19.6398525,-156.0130998
1705366519075,01/16/24,0:55:19,7208,100,121.09,19.6398475,-156.013092
1705366519636,01/16/24,0:55:19,7211,100,120.28,19.6398425,-156.0130843
1705366520217,01/16/24,0:55:20,7219,100,119.53,19.6398378,-156.0130761
1705366520830,01/16/24,0:55:20,7219,100,121.98,19.6398362,-156.0130718
1705366521410,01/16/24,0:55:21,7218,100,123.92,19.6398321,-156.0130629
1705366521999,01/16/24,0:55:21,7219,100,122.39,19.6398269,-156.0130548
1705366522743,01/16/24,0:55:22,7216,100,122.78,19.6398217,-156.0130462
1705366523326,01/16/24,0:55:23,7215,100,122.27,19.6398171,-156.0130379
1705366523922,01/16/24,0:55:23,7215,100,120.71,19.6398127,-156.0130293
1705366524502,01/16/24,0:55:24,7203,100,120.71,19.6398101,-156.013025
1705366525069,01/16/24,0:55:25,7191,100,120.04,19.6398051,-156.0130165
1705366525658,01/16/24,0:55:25,7184,100,119.48,19.6397997,-156.0130083
1705366526241,01/16/24,0:55:26,7185,100,120.96,19.6397956,-156.0129998
1705366526901,01/16/24,0:55:26,7179,100,120.47,19.6397912,-156.0129917
1705366527557,01/16/24,0:55:27,7173,100,119.4,19.6397892,-156.0129874
1705366528283,01/16/24,0:55:28,7172,100,120.47,19.6397845,-156.0129794
1705366528897,01/16/24,0:55:28,7180,100,123.08,19.6397784,-156.0129667
1705366533088,01/16/24,0:55:33,7140,100,119.33,19.6397504,-156.0129177
1705366533700,01/16/24,0:55:33,7136,100,117.84,19.6397459,-156.0129096
1705366534267,01/16/24,0:55:34,7134,100,118.52,19.6397415,-156.0129008
1705366534854,01/16/24,0:55:34,7141,100,118.24,19.6397395,-156.0128964
1705366535464,01/16/24,0:55:35,7138,100,115.73,19.6397354,-156.0128883
1705366536071,01/16/24,0:55:36,7134,100,116.74,19.6397317,-156.01288
1705366537266,01/16/24,0:55:37,7125,100,120.0,19.6397243,-156.0128625
1705366538452,01/16/24,0:55:38,7110,100,119.76,19.6397171,-156.0128492
1705366539089,01/16/24,0:55:39,7106,100,119.46,19.6397123,-156.0128407
1705366539668,01/16/24,0:55:39,7096,100,124.47,19.6397084,-156.012832
1705366540325,01/16/24,0:55:40,7095,100,123.02,19.6397033,-156.012824
1705366540908,01/16/24,0:55:40,7084,100,119.11,19.6396986,-156.0128159
1705366541522,01/16/24,0:55:41,7077,100,120.74,19.6396967,-156.0128118
1705366542137,01/16/24,0:55:42,7066,100,120.86,19.6396918,-156.0128034
1705366542709,01/16/24,0:55:42,7058,100,120.18,19.6396869,-156.0127943
1705366543339,01/16/24,0:55:43,7048,100,117.13,19.6396818,-156.012786
1705366543901,01/16/24,0:55:43,7039,100,115.74,19.6396775,-156.0127784
1705366544568,01/16/24,0:55:44,7036,100,120.19,19.6396738,-156.0127697
1705366545226,01/16/24,0:55:45,7030,100,118.73,19.6396696,-156.0127615
1705366545793,01/16/24,0:55:45,7016,100,117.23,19.6396674,-156.0127573
1705366546374,01/16/24,0:55:46,7009,100,120.32,19.6396637,-156.0127488
1705366546953,01/16/24,0:55:46,7004,100,120.02,19.6396598,-156.0127404
1705366547531,01/16/24,0:55:47,6998,100,117.81,19.6396553,-156.0127318
1705366552859,01/16/24,0:55:52,6937,100,120.7,19.6396211,-156.0126684
1705366553450,01/16/24,0:55:53,6930,100,119.34,19.6396157,-156.0126606
1705366554020,01/16/24,0:55:54,6915,100,118.93,19.6396109,-156.0126527
1705366554639,01/16/24,0:55:54,6910,100,120.52,19.639607,-156.0126438
1705366555212,01/16/24,0:55:55,6899,100,120.99,19.6396026,-156.012635
1705366555774,01/16/24,0:55:55,6894,100,120.01,19.6396002,-156.0126309
1705366556361,01/16/24,0:55:56,6897,100,120.62,19.6395953,-156.0126229
1705366556924,01/16/24,0:55:56,6895,100,121.84,19.6395909,-156.0126144
1705366557514,01/16/24,0:55:57,6893,100,122.73,19.6395869,-156.0126064
1705366558139,01/16/24,0:55:58,6887,100,119.33,19.6395843,-156.0126031
1705366558720,01/16/24,0:55:58,6878,100,116.47,19.6395791,-156.0125954
1705366559306,01/16/24,0:55:59,6867,100,118.72,19.6395748,-156.012587
1705366559882,01/16/24,0:55:59,6868,100,119.9,19.6395701,-156.0125781
1705366560461,01/16/24,0:56:00,6851,100,118.13,19.639568,-156.012574
1705366561051,01/16/24,0:56:01,6838,100,118.29,19.6395631,-156.0125652
1705366561629,01/16/24,0:56:01,6847,100,122.56,19.6395592,-156.0125562
1705366562199,01/16/24,0:56:02,6835,100,121.43,19.6395544,-156.0125479
1705366562814,01/16/24,0:56:02,6826,100,118.73,19.639552,-156.0125436
1705366563383,01/16/24,0:56:03,6817,100,118.6,19.6395474,-156.0125355
1705366563995,01/16/24,0:56:03,6811,100,118.46,19.639543,-156.0125271
1705366564562,01/16/24,0:56:04,6806,100,116.51,19.6395386,-156.0125186
1705366565153,01/16/24,0:56:05,6774,100,114.14,19.6395364,-156.0125148
1705366565745,01/16/24,0:56:05,6766,100,115.12,19.6395328,-156.0125061
1705366566323,01/16/24,0:56:06,6761,100,116.33,19.6395293,-156.0124973
1705366566908,01/16/24,0:56:06,6753,100,115.54,19.6395252,-156.0124886
1705366567517,01/16/24,0:56:07,6751,100,118.08,19.6395236,-156.012484
1705366568113,01/16/24,0:56:08,6740,100,118.86,19.6395194,-156.0124757
1705366568733,01/16/24,0:56:08,6736,100,118.39,19.6395158,-156.0124674
1705366569301,01/16/24,0:56:09,6722,100,117.2,19.6395114,-156.0124589
1705366569888,01/16/24,0:56:09,6717,100,118.15,19.6395076,-156.0124507
1705366570476,01/16/24,0:56:10,6698,100,120.8,19.6395055,-156.0124464
1705366571047,01/16/24,0:56:11,6684,100,119.34,19.6395009,-156.0124387
1705366571622,01/16/24,0:56:11,6691,100,118.96,19.6394961,-156.012431
1705366572339,01/16/24,0:56:12,6683,100,122.49,19.6394918,-156.0124229
1705366572908,01/16/24,0:56:12,6680,100,121.3,19.639488,-156.0124142
1705366573552,01/16/24,0:56:13,6673,100,121.02,19.6394836,-156.0124068
1705366574145,01/16/24,0:56:14,6661,100,121.43,19.6394813,-156.0124024
1705366574735,01/16/24,0:56:14,6660,100,120.81,19.639477,-156.0123938
1705366575309,01/16/24,0:56:15,6643,100,119.75,19.6394722,-156.0123854
1705366575913,01/16/24,0:56:15,6642,100,121.99,19.6394672,-156.0123765
1705366576516,01/16/24,0:56:16,6630,100,120.69,19.6394624,-156.0123681
1705366577104,01/16/24,0:56:17,6627,100,120.66,19.63946,-156.0123639
1705366577684,01/16/24,0:56:17,6619,100,120.89,19.6394546,-156.0123562
1705366578306,01/16/24,0:56:18,6608,100,118.11,19.6394507,-156.0123476
1705366578880,01/16/24,0:56:18,6595,100,116.85,19.6394465,-156.0123398
1705366579465,01/16/24,0:56:19,6586,100,118.38,19.6394447,-156.0123359
1705366580085,01/16/24,0:56:20,6576,100,121.51,19.639441,-156.012327
1705366580669,01/16/24,0:56:20,6564,100,120.49,19.6394367,-156.0123187
1705366581267,01/16/24,0:56:21,6562,100,119.45,19.6394319,-156.0123108
1705366581861,01/16/24,0:56:21,6552,100,118.22,19.6394274,-156.0123027
1705366582436,01/16/24,0:56:22,6549,100,119.35,19.6394252,-156.0122984
1705366583088,01/16/24,0:56:23,6543,100,121.86,19.639421,-156.0122898
1705366583673,01/16/24,0:56:23,6534,100,120.04,19.6394154,-156.0122815
1705366584299,01/16/24,0:56:24,6532,100,119.25,19.6394108,-156.0122737
1705366584872,01/16/24,0:56:24,6520,100,121.38,19.639406,-156.0122664
1705366585435,01/16/24,0:56:25,6527,100,119.21,19.6394033,-156.0122624
1705366586080,01/16/24,0:56:26,6519,100,120.5,19.6393998,-156.0122544
1705366586661,01/16/24,0:56:26,6509,100,119.89,19.639396,-156.0122453
1705366587242,01/16/24,0:56:27,6506,100,121.0,19.639392,-156.0122364
1705366588092,01/16/24,0:56:28,6497,100,123.58,19.6393883,-156.0122275
1705366588691,01/16/24,0:56:28,6485,100,123.19,19.6393831,-156.0122193
1705366589266,01/16/24,0:56:29,6463,100,122.14,19.6393779,-156.0122112
1705366589849,01/16/24,0:56:29,6462,100,121.58,19.6393734,-156.012203
1705366590432,01/16/24,0:56:30,6454,100,122.03,19.6393706,-156.0121992
1705366591078,01/16/24,0:56:31,6454,100,120.03,19.639366,-156.0121912
1705366591656,01/16/24,0:56:31,6438,100,117.76,19.6393608,-156.0121834
1705366592257,01/16/24,0:56:32,6431,100,118.05,19.6393566,-156.012175
1705366592890,01/16/24,0:56:32,6421,100,119.87,19.6393525,-156.0121662
1705366593472,01/16/24,0:56:33,6410,100,118.02,19.6393503,-156.0121617
1705366594044,01/16/24,0:56:34,6409,100,117.06,19.639346,-156.0121534
1705366594609,01/16/24,0:56:34,6404,100,116.97,19.6393419,-156.0121449
1705366595170,01/16/24,0:56:35,6402,100,120.02,19.6393378,-156.0121364
1705366595755,01/16/24,0:56:35,6402,100,119.29,19.6393355,-156.012132
1705366596348,01/16/24,0:56:36,6398,100,118.9,19.6393307,-156.0121238
1705366596924,01/16/24,0:56:36,6387,100,117.55,19.6393262,-156.0121152
1705366597570,01/16/24,0:56:37,6378,100,115.54,19.6393219,-156.012107
1705366598171,01/16/24,0:56:38,6363,100,117.29,19.6393178,-156.0120983
1705366598815,01/16/24,0:56:38,6360,100,118.56,19.6393157,-156.0120938
1705366599418,01/16/24,0:56:39,6348,100,117.77,19.6393111,-156.0120857
1705366599994,01/16/24,0:56:39,6342,100,118.93,19.639307,-156.0120772
1705366600600,01/16/24,0:56:40,6342,100,118.42,19.6393031,-156.0120688
1705366601187,01/16/24,0:56:41,6337,100,118.66,19.6392989,-156.0120611
1705366601803,01/16/24,0:56:41,6332,100,120.45,19.6392952,-156.0120526
1705366602378,01/16/24,0:56:42,6335,100,122.37,19.6392931,-156.012048
1705366602948,01/16/24,0:56:42,6334,100,122.15,19.6392886,-156.0120398
1705366603538,01/16/24,0:56:43,6336,100,122.27,19.6392833,-156.0120317
1705366604120,01/16/24,0:56:44,6329,100,120.43,19.6392808,-156.0120277
1705366604716,01/16/24,0:56:44,6322,100,117.92,19.6392757,-156.0120193
1705366605316,01/16/24,0:56:45,6309,100,117.62,19.6392709,-156.0120113
1705366605903,01/16/24,0:56:45,6288,100,118.62,19.6392666,-156.0120028
1705366606569,01/16/24,0:56:46,6271,100,117.99,19.6392618,-156.0119942
1705366607171,01/16/24,0:56:47,6264,100,116.75,19.6392572,-156.0119858
1705366607762,01/16/24,0:56:47,6267,100,117.92,19.6392551,-156.0119815
1705366608510,01/16/24,0:56:48,6267,100,118.65,19.6392511,-156.011973
1705366609079,01/16/24,0:56:49,6266,100,119.98,19.6392476,-156.0119642
1705366609661,01/16/24,0:56:49,6267,100,120.1,19.6392433,-156.0119558
1705366610263,01/16/24,0:56:50,6268,100,119.79,19.6392388,-156.0119472
1705366610844,01/16/24,0:56:50,6265,100,121.14,19.6392339,-156.0119389
1705366611471,01/16/24,0:56:51,6260,100,121.73,19.6392315,-156.0119345
1705366612027,01/16/24,0:56:52,6259,100,121.32,19.6392272,-156.0119261
1705366612594,01/16/24,0:56:52,6258,100,123.0,19.6392232,-156.0119176
1705366613233,01/16/24,0:56:53,6254,100,122.95,19.6392186,-156.0119092
1705366613833,01/16/24,0:56:53,6251,100,121.22,19.6392135,-156.0119015
1705366614476,01/16/24,0:56:54,6245,100,121.93,19.639211,-156.0118976
1705366615103,01/16/24,0:56:55,6249,100,122.32,19.639206,-156.0118891
1705366615703,01/16/24,0:56:55,6244,100,119.84,19.6392016,-156.0118804
1705366616302,01/16/24,0:56:56,6239,100,119.31,19.6391974,-156.0118721
1705366616891,01/16/24,0:56:56,6229,100,121.53,19.6391928,-156.0118638
1705366617524,01/16/24,0:56:57,6230,100,121.82,19.6391881,-156.0118556
1705366618146,01/16/24,0:56:58,6224,100,120.08,19.6391835,-156.0118482
1705366618734,01/16/24,0:56:58,6211,100,121.54,19.6391816,-156.0118447
1705366619336,01/16/24,0:56:59,6208,100,122.39,19.6391788,-156.0118363
1705366619910,01/16/24,0:56:59,6206,100,123.35,19.6391762,-156.0118268
1705366620496,01/16/24,0:57:00,6196,100,124.05,19.6391718,-156.0118182
1705366621109,01/16/24,0:57:01,6192,100,126.11,19.6391691,-156.011814
1705366621714,01/16/24,0:57:01,6188,100,125.64,19.6391632,-156.0118064
1705366622330,01/16/24,0:57:02,6181,100,125.0,19.6391574,-156.0117991
1705366622931,01/16/24,0:57:02,6172,100,123.27,19.6391517,-156.0117917
1705366623503,01/16/24,0:57:03,6175,100,122.67,19.6391467,-156.0117838
1705366624139,01/16/24,0:57:04,6173,100,120.23,19.6391425,-156.0117762
1705366624766,01/16/24,0:57:04,6181,100,119.9,19.6391403,-156.0117726
1705366625322,01/16/24,0:57:05,6184,100,117.29,19.6391384,-156.0117671
1705366625940,01/16/24,0:57:05,6189,100,117.33,19.639138,-156.0117638
1705366627727,01/16/24,0:57:07,6195,100,106.98,19.6391379,-156.0117607
1705366628300,01/16/24,0:57:08,6185,100,101.82,19.6391373,-156.0117609
1705366628966,01/16/24,0:57:08,6184,100,85.68,19.6391387,-156.0117587
1705366629531,01/16/24,0:57:09,6177,100,78.15,19.639139,-156.0117571
1705366630145,01/16/24,0:57:10,6157,100,69.46,19.6391391,-156.0117566
1705366630764,01/16/24,0:57:10,6159,100,62.9,19.6391401,-156.0117549
1705366631350,01/16/24,0:57:11,6160,100,56.17,19.6391427,-156.0117516
1705366632026,01/16/24,0:57:12,6159,100,50.94,19.6391459,-156.0117487
1705366632601,01/16/24,0:57:12,6170,100,46.24,19.63915,-156.0117451
1705366633218,01/16/24,0:57:13,6174,100,40.96,19.6391557,-156.0117404
1705366633811,01/16/24,0:57:13,6167,100,36.46,19.6391607,-156.0117366
1705366634385,01/16/24,0:57:14,6157,100,31.14,19.6391628,-156.0117352
1705366635003,01/16/24,0:57:15,6149,100,27.52,19.6391672,-156.0117329
1705366635656,01/16/24,0:57:15,6147,100,21.2,19.6391737,-156.0117307
1705366636226,01/16/24,0:57:16,6139,100,16.0,19.6391797,-156.0117291
1705366636807,01/16/24,0:57:16,6137,100,11.24,19.6391848,-156.0117288
1705366637459,01/16/24,0:57:17,6143,100,6.95,19.639188,-156.0117288
1705366638034,01/16/24,0:57:18,6147,100,1.23,19.6391955,-156.011728
1705366638679,01/16/24,0:57:18,6143,100,354.61,19.639201,-156.0117275
1705366639250,01/16/24,0:57:19,6145,100,346.99,19.6392068,-156.0117281
1705366639883,01/16/24,0:57:19,6139,100,342.17,19.6392136,-156.0117298
1705366640468,01/16/24,0:57:20,6136,100,337.93,19.639219,-156.0117323
1705366641072,01/16/24,0:57:21,6127,100,332.86,19.6392218,-156.0117342
1705366641704,01/16/24,0:57:21,6133,100,329.32,19.6392266,-156.0117371
1705366642266,01/16/24,0:57:22,6131,100,321.0,19.6392311,-156.0117405
1705366642855,01/16/24,0:57:22,6129,100,314.67,19.6392357,-156.0117448
1705366643501,01/16/24,0:57:23,6131,100,313.59,19.6392403,-156.0117495
1705366644078,01/16/24,0:57:24,6128,100,306.24,19.6392419,-156.011752
1705366644724,01/16/24,0:57:24,6113,100,299.14,19.6392444,-156.0117578
1705366645297,01/16/24,0:57:25,6113,100,293.08,19.639247,-156.011764
1705366645872,01/16/24,0:57:25,6110,100,292.66,19.6392497,-156.0117684
1705366646478,01/16/24,0:57:26,6107,100,296.96,19.6392517,-156.0117711
1705366647153,01/16/24,0:57:27,6105,100,296.6,19.6392527,-156.0117742
1705366647754,01/16/24,0:57:27,6119,100,288.79,19.6392551,-156.0117783
1705366648489,01/16/24,0:57:28,6132,100,278.56,19.6392561,-156.0117816
1705366649063,01/16/24,0:57:29,6144,100,272.87,19.639257,-156.01179
1705366649655,01/16/24,0:57:29,6151,100,270.62,19.6392575,-156.0117994
1705366650226,01/16/24,0:57:30,6156,100,270.02,19.6392579,-156.0118094
1705366650798,01/16/24,0:57:30,6155,100,266.5,19.6392578,-156.0118189
1705366651425,01/16/24,0:57:31,6157,100,262.42,19.6392575,-156.0118236
1705366652010,01/16/24,0:57:32,6163,100,260.36,19.6392573,-156.0118327
1705366652589,01/16/24,0:57:32,6168,100,258.49,19.6392563,-156.0118418
1705366653172,01/16/24,0:57:33,6171,100,258.6,19.6392554,-156.0118513
1705366653771,01/16/24,0:57:33,6174,100,257.67,19.6392544,-156.0118556
1705366654409,01/16/24,0:57:34,6175,100,254.94,19.6392524,-156.0118656
1705366654977,01/16/24,0:57:34,6196,100,252.43,19.6392511,-156.0118747
1705366655547,01/16/24,0:57:35,6203,100,254.25,19.6392486,-156.0118834
1705366656141,01/16/24,0:57:36,6209,100,254.65,19.6392471,-156.0118923
1705366656747,01/16/24,0:57:36,6219,100,257.29,19.6392465,-156.011897
1705366657318,01/16/24,0:57:37,6233,100,259.4,19.6392455,-156.0119062
1705366657953,01/16/24,0:57:37,6234,100,258.65,19.6392455,-156.0119165
1705366658520,01/16/24,0:57:38,6246,99,262.56,19.6392455,-156.011926
1705366659128,01/16/24,0:57:39,6252,99,265.48,19.6392452,-156.0119359
1705366659717,01/16/24,0:57:39,6255,99,268.31,19.6392456,-156.0119409
1705366660295,01/16/24,0:57:40,6268,99,271.31,19.639247,-156.0119503
1705366660963,01/16/24,0:57:40,6266,99,275.63,19.6392479,-156.0119588
1705366661533,01/16/24,0:57:41,6259,99,279.93,19.6392494,-156.0119637
1705366662110,01/16/24,0:57:42,6254,100,278.17,19.6392509,-156.0119674
1705366662790,01/16/24,0:57:42,6253,100,281.35,19.6392515,-156.0119684
1705366663372,01/16/24,0:57:43,6254,100,285.87,19.6392515,-156.0119707
1705366663964,01/16/24,0:57:43,6261,100,289.07,19.6392521,-156.0119723
1705366664539,01/16/24,0:57:44,6266,99,288.76,19.6392542,-156.0119735
1705366665108,01/16/24,0:57:45,6264,98,291.98,19.6392548,-156.0119754
1705366665744,01/16/24,0:57:45,6287,98,293.19,19.6392553,-156.0119768
1705366669271,01/16/24,0:57:49,6239,97,301.53,19.6392636,-156.0119852
1705366669834,01/16/24,0:57:49,6290,96,301.21,19.6392654,-156.0119866
1705366670491,01/16/24,0:57:50,6296,96,300.51,19.6392673,-156.0119888
1705366671091,01/16/24,0:57:51,6296,96,301.57,19.6392708,-156.0119943
1705366671664,01/16/24,0:57:51,6288,96,305.02,19.6392727,-156.0119975
